block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
200,87,0,0,0,1,True
199,87,0,0,0,1.0263157894736843,True
198,87,0,0,0,1,True
197,87,0,0,0,1,True
196,87,0,0,0,1,True
195,87,0,0,0,1,True
194,87,0,0,0,1,True
193,88,0,0,0,0.8947368421052632,True
192,87,0,0,0,1,True
191,87,0,0,0,1,True
190,87,0,0,0,1,True
189,87,0,0,0,1,True
188,87,0,0,0,1,True
187,87,0,0,0,1,True
186,87,0,0,0,1.0263157894736843,True
185,87,0,0,0,1,True
184,87,0,0,0,1,True
183,87,0,0,0,1,True
181,87,0,0,0,1,True
180,87,0,0,0,1,True
179,87,0,0,0,1,True
178,87,0,0,0,1,True
177,87,0,0,0,1,True
176,87,0,0,0,1,True
175,87,0,0,0,1,True
174,87,0,0,0,1,True
173,87,0,0,0,1,True
172,87,0,0,0,1,True
171,89,0,0,0,1,True
170,89,0,0,0,1,True
169,89,0,0,0,1,True
168,89,0,0,0,1,True
167,89,0,0,0,1,True
166,89,0,0,0,1,True
165,89,0,0,0,1,True
164,89,0,0,0,1,True
163,89,0,0,0,1,True
162,89,0,0,0,1,True
161,89,0,0,0,1,True
160,89,0,0,0,1,True
159,90,0,0,0,0.7368421052631579,True
158,89,0,0,0,0.9736842105263158,True
157,89,0,0,0,1,True
156,89,0,0,0,1,True
155,91,0,0,0,0.4473684210526316,True
154,89,0,0,0,1,True
153,89,0,0,0,0.9736842105263158,True
152,89,0,0,0,1,True
151,89,0,0,0,1,True
150,89,0,0,0,0.9736842105263158,True
149,89,0,0,0,0.9736842105263158,True
148,92,0,0,0,0.05263157894736842,True
143,89,0,0,0,1,True
142,89,0,0,0,1,True
141,89,0,0,0,1,True
140,34,0,0,0,0.8947368421052632,True
139,89,0,0,0,1,True
138,89,0,0,0,1,True
137,92,0,0,0,0.05263157894736842,True
136,89,0,0,0,1,True
135,34,0,0,0,0.8947368421052632,True
134,34,0,0,0,0.8947368421052632,True
133,89,0,0,0,1,True
132,89,0,0,0,1,True
131,89,0,0,0,1,True
130,89,0,0,0,1,True
129,89,0,0,0,1,True
128,89,0,0,0,1,True
127,34,0,0,0,0.8947368421052632,True
126,93,0,0,0,1,True
125,93,0,0,0,1,True
124,93,0,0,0,1,True
123,93,0,0,0,1,True
122,93,0,0,0,1,True
121,93,0,0,0,1,True
120,93,0,0,0,1,True
119,93,0,0,0,1,True
117,93,0,0,0,1,True
116,34,0,0,0,0.8947368421052632,True
115,34,0,0,0,0.8947368421052632,True
114,93,0,0,0,1,True
113,93,0,0,0,1,True
112,93,0,0,0,1,True
110,93,0,0,0,1,True
109,93,0,0,0,1,True
108,93,0,0,0,1,True
107,93,0,0,0,1,True
106,93,0,0,0,1,True
105,93,0,0,0,1,True
104,93,0,0,0,1,True
103,93,0,0,0,1,True
102,93,0,0,0,1,True
101,94,0,0,0,0.631578947368421,True
100,93,0,0,0,1,True
99,93,0,0,0,1,True
98,93,0,0,0,1,True
97,93,0,0,0,1,True
96,93,0,0,0,1,True
95,93,0,0,0,1,True
94,93,0,0,0,1,True
92,93,0,0,0,1,True
91,93,0,0,0,1,True
90,93,0,0,0,1,True
89,93,0,0,0,1,True
88,33,0,0,0,0.8947368421052632,True
87,93,0,0,0,1,True
86,93,0,0,0,1,True
85,93,0,0,0,1,True
84,93,0,0,0,1,True
83,93,0,0,0,1,True
82,93,0,0,0,1,True
81,93,0,0,0,1,True
80,93,0,0,0,1,True
79,93,0,0,0,1,True
78,93,0,0,0,1,True
77,93,0,0,0,1,True
75,93,0,0,0,1,True
74,93,0,0,0,1,True
73,93,0,0,0,1,True
72,93,0,0,0,1,True
71,93,0,0,0,1,True
70,93,0,0,0,1,True
69,93,0,0,0,1,True
68,93,0,0,0,1,True
67,93,0,0,0,1,True
66,93,0,0,0,1,True
64,93,0,0,0,1,True
63,93,0,0,0,1,True
62,93,0,0,0,1,True
61,93,0,0,0,1,True
59,93,0,0,0,1,True
58,93,0,0,0,1,True
57,93,0,0,0,1,True
56,93,0,0,0,1,True
55,95,0,0,0,0.6578947368421053,True
53,95,0,0,0,0.6578947368421053,True
52,93,0,0,0,1,True
51,93,0,0,0,1,True
50,33,0,0,0,0.8947368421052632,True
47,96,0,0,0,1.0789473684210527,True
46,60,0,0,0,1,True
45,60,0,0,0,1,True
44,60,0,0,0,1,True
41,60,0,0,0,1,True
40,33,0,0,0,0.8947368421052632,True
39,60,0,0,0,1,True
38,60,0,0,0,1,True
37,60,0,0,0,1,True
36,60,0,0,0,1,True
34,60,0,0,0,1,True
32,60,0,0,0,1,True
31,60,0,0,0,1,True
28,60,0,0,0,1.0263157894736843,True
27,60,0,0,0,1.0263157894736843,True
26,60,0,0,0,1.0263157894736843,True
25,60,0,0,0,1.0263157894736843,True
24,60,0,0,0,1.0526315789473684,True
23,60,0,0,0,1.0526315789473684,True
22,60,0,0,0,1.0263157894736843,True
21,60,0,0,0,1.0526315789473684,True
20,60,0,0,0,1.0263157894736843,True
19,95,0,0,0,0.631578947368421,True
18,60,0,0,0,1,True
17,60,0,0,0,1,True
16,60,0,0,0,1,True
15,60,0,0,0,1,True
14,60,0,0,0,1,True
13,60,0,0,0,1,True
12,60,0,0,0,1,True
11,79,0,0,0,0.8947368421052632,True
10,60,0,0,0,1,True
9,60,0,0,0,1,True
8,83,0,0,0,0.05263157894736842,True
6,60,0,0,0,1,True
5,60,0,0,0,1,True
4,60,0,0,0,1,True
3,60,0,0,0,1,True
2,60,0,0,0,1,True
1,60,0,0,0,1,True
